name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,icao_code,iata_code
Amasya Merzifon Airport,40.829399,35.521999,1758,AS,TR,TR-05,Amasya,yes,LTAP,MZH
Sivas Nuri Demirağ Airport,39.813801,36.9035,5239,AS,TR,TR-58,Sivas,yes,LTAR,VAS
Zonguldak Çaycuma Airport,41.506401,32.0886,44,AS,TR,TR-67,Zonguldak,yes,LTAS,ONQ
Malatya Erhaç Airport,38.435298919699996,38.0909996,2828,AS,TR,TR-44,Malatya,yes,LTAT,MLX
Kayseri Erkilet International Airport,38.770401,35.495399,3463,AS,TR,TR-38,Kayseri,yes,LTAU,ASR
Tokat Airport,40.32472,36.39056,1859,AS,TR,TR-60,Tokat,yes,LTAW,TJK
Çardak Airport,37.78559875,29.70129967,2795,AS,TR,TR-20,Denizli,yes,LTAY,DNZ
Nevşehir Kapadokya Airport,38.7719,34.5345,3100,AS,TR,TR-50,Nevşehir,yes,LTAZ,NAV
İstanbul Atatürk Airport,40.971913,28.823714,163,EU,TR,TR-34,Istanbul(Bakırköy),no,LTBA,ISL
Aydın Çıldır Airport,37.815389,27.887566,102,AS,TR,TR-09,Aydın,no,LTBD,CII
Balıkesir Airport,39.619301,27.926001,340,AS,TR,TR-10,Balıkesir,yes,LTBF,BZI
Bandırma Airport,40.318001,27.977699,170,AS,TR,TR-10,Bandırma,no,LTBG,BDM
Çanakkale Airport,40.13769913,26.42679977,23,AS,TR,TR-17,Çanakkale,yes,LTBH,CKZ
Eskişehir Air Base,39.7841,30.5821,2581,AS,TR,TR-26,Eskişehir,no,LTBI,ESK
Adnan Menderes International Airport,38.2924,27.157,412,AS,TR,TR-35,Gaziemir,yes,LTBJ,ADB
Uşak Airport,38.681499,29.471701,2897,AS,TR,TR-64,Uşak,no,LTBO,USQ
Cengiz Topel Airport,40.735001,30.0833,182,AS,TR,TR-41,Kartepe,no,LTBQ,KCO
Bursa Yenişehir Airport,40.255199,29.562599,764,AS,TR,TR-16,Yenişehir,yes,LTBR,YEI
Dalaman International Airport,36.7131,28.7925,20,AS,TR,TR-48,Dalaman,yes,LTBS,DLM
Tekirdağ Çorlu Airport,41.138199,27.9191,574,EU,TR,TR-59,Çorlu,yes,LTBU,TEQ
Bodrum-Imsık Airport,37.140099,27.669701,202,AS,TR,TR-48,Bodrum,no,LTBV,BXN
Hasan Polatkan Airport,39.811644,30.519268,2588,AS,TR,TR-26,Eskişehir,yes,LTBY,AOE
Zafer Airport,39.111107,30.130405,3327,AS,TR,TR-43,Altıntaş,yes,LTBZ,KZR
Elazığ Airport,38.597974,39.28348,2927,AS,TR,TR-23,Elazığ,yes,LTCA,EZS
Ordu–Giresun Airport,40.966872,38.085995,11,AS,TR,TR-52,Ordu,yes,LTCB,OGU
Diyarbakır Airport,37.893902,40.201,2251,AS,TR,TR-21,Diyarbakır,yes,LTCC,DIY
Erzincan Airport,39.71020126,39.527000427199994,3783,AS,TR,TR-24,Erzincan,yes,LTCD,ERC
Erzurum International Airport,39.956501,41.1702,5763,AS,TR,TR-25,Erzurum,yes,LTCE,ERZ
Kars Airport,40.562198638916016,43.11500168,5889,AS,TR,TR-36,Kars,yes,LTCF,KSY
Trabzon International Airport,40.995098,39.7897,104,AS,TR,TR-61,Trabzon,yes,LTCG,TZX
Van Ferit Melen Airport,38.46820068359375,43.332298278808594,5480,AS,TR,TR-65,Van,yes,LTCI,VAN
Batman Airport,37.929001,41.1166,1822,AS,TR,TR-72,Batman,yes,LTCJ,BAL
Muş Airport,38.747798919677734,41.66120147705078,4157,AS,TR,TR-49,Muş,yes,LTCK,MSR
Siirt Airport,37.97890090942383,41.84040069580078,2001,AS,TR,TR-56,Siirt,no,LTCL,SXZ
Sinop Airport,42.018313,35.071774,20,AS,TR,TR-57,Sinop,yes,LTCM,NOP
Kahramanmaraş Airport,37.53882599,36.95352173,1723,AS,TR,TR-46,Kahramanmaraş,yes,LTCN,KCM
Ağrı Airport,39.655642,43.025742,5462,AS,TR,TR-04,Ağrı,yes,LTCO,AJI
Adıyaman Airport,37.7314,38.468899,2216,AS,TR,TR-02,Adıyaman,yes,LTCP,ADF
Mardin Airport,37.223300933800004,40.63169861,1729,AS,TR,TR-47,Mardin,yes,LTCR,MQM
Şanlıurfa GAP Airport,37.445663,38.895592,2708,AS,TR,TR-63,Şanlıurfa,yes,LTCS,GNY
Iğdır Airport,39.976627,43.876648,3101,AS,TR,TR-76,Iğdır,yes,LTCT,IGD
Bingöl Airport,38.860131,40.594489,3506,AS,TR,TR-12,Bingöl,yes,LTCU,BGG
Şırnak Şerafettin Elçi Airport,37.3647,42.0582,2038,AS,TR,TR-73,Şırnak,yes,LTCV,NKT
Hakkari Yüksekova Airport,37.5497,44.2381,6400,AS,TR,TR-30,Hakkari,yes,LTCW,YKO
Hatay Airport,36.36079,36.285589,269,AS,TR,TR-31,Antakya,yes,LTDA,HTY
Çukurova International Airport,36.891478,35.071235,35,AS,TR,TR-33,Tarsus,yes,LTDB,COV
Selçuk Efes Airport,37.950699,27.329,10,AS,TR,TR-35,Selçuk,no,LTFB,IZM
Süleyman Demirel International Airport,37.8554,30.368401,2835,AS,TR,TR-32,Isparta,yes,LTFC,ISE
Balıkesir Koca Seyit Airport,39.552533,27.010192,50,AS,TR,TR-10,Edremit,yes,LTFD,EDO
Milas Bodrum International Airport,37.249314,27.66401,21,AS,TR,TR-48,Bodrum,yes,LTFE,BJV
Gazipaşa-Alanya Airport,36.298832,32.297017,92,AS,TR,TR-07,Gazipaşa,yes,LTFG,GZP
Samsun-Çarşamba Airport,41.253988,36.567546,18,AS,TR,TR-55,Samsun,yes,LTFH,SZF
Istanbul Sabiha Gökçen International Airport,40.898602,29.3092,312,AS,TR,TR-34,"Pendik, Istanbul",yes,LTFJ,SAW
Gökçeada Airport,40.204498,25.883302,73,AS,TR,TR-17,Gökçeada,no,LTFK,GKD
İstanbul Airport,41.274874,28.732136,325,EU,TR,TR-34,Istanbul,yes,LTFM,IST
Rize–Artvin Airport,41.179766,40.848802,16,AS,TR,TR-53,Rize,yes,LTFO,RZV
Bălți-Leadoveni International Airport,47.837666,27.781108,758,EU,MD,MD-RS,Bălți,no,LUBL,BZY
Chişinău International Airport,46.92774,28.931704,399,EU,MD,MD-CU,Chişinău,yes,LUKK,RMO
Daugavpils International Airport,55.944721,26.665001,398,EU,LV,LV-111,Daugavpils,no,EVDA,DGP
Ohrid St. Paul the Apostle Airport,41.18,20.7423,2313,EU,MK,MK-003,Ohrid,yes,LWOH,OHD
Skopje International Airport,41.958087,21.622581,781,EU,MK,MK-008,Ilinden,yes,LWSK,SKP
Gibraltar Airport,36.151679,-5.34978,12,EU,GI,GI-U-A,Gibraltar,yes,LXGB,GIB
Belgrade Nikola Tesla Airport,44.818401,20.309099,335,EU,RS,RS-00,Belgrade,yes,LYBE,BEG
Berane Airport,42.8390007,19.86199951171875,2287,EU,ME,ME-03,Berane,no,LYBR,IVG
Batajnica Air Base,44.935299,20.2575,265,EU,RS,RS-00,Zemun,no,LYBT,BJY
Morava Airport,43.817519,20.586662,686,EU,RS,RS-18,Kraljevo,yes,LYKV,KVO
Niš Constantine the Great Airport,43.336538,21.856242,648,EU,RS,RS-20,Niš,yes,LYNI,INI
Podgorica Airport / Podgorica Golubovci Airbase,42.359402,19.2519,141,EU,ME,ME-16,Podgorica,yes,LYPG,TGD
Tivat Airport,42.404701,18.723301,20,EU,ME,ME-19,Tivat,yes,LYTV,TIV
Ponikve Airport,43.898899,19.697701,2966,EU,RS,RS-16,Stapari,no,LYUZ,UZC
Langzhong Gucheng Airport,31.50191,106.034417,1444,AS,CN,CN-51,Nanchong (Langzhong),yes,ZULA,LZG
M. R. Štefánik Airport,48.1702,17.2127,436,EU,SK,SK-BL,Bratislava,yes,LZIB,BTS
Košice International Airport,48.663101,21.2411,755,EU,SK,SK-KI,Košice,yes,LZKZ,KSC
Lučenec Airfield,48.339401,19.7358,,EU,SK,SK-BC,Lučenec,no,LZLU,LUE
Piešťany Airport,48.62519836425781,17.828399658203125,545,EU,SK,SK-TA,Piešťany,no,LZPP,PZY
Prešov Air Base,49.02970123,21.31559944,1060,EU,SK,SK-PV,Prešov,no,LZPW,POV
Sliač Airport,48.63779830932617,19.13409996032715,1043,EU,SK,SK-BC,Sliač,yes,LZSL,SLD
Poprad-Tatry Airport,49.070994,20.241394,2356,EU,SK,SK-PV,Poprad,yes,LZTT,TAT
Žilina-Dolný Hričov Airport,49.233292,18.613386,1020,EU,SK,SK-ZI,Dolný Hričov,no,LZZI,ILZ
Guelmim Airport,29.026699,-10.0503,984,AF,MA,MA-10,Guelmim,no,GMAG,GLN
JAGS McCartney International Airport,21.4445,-71.142303,13,NA,TC,TC-GT,Cockburn Town,yes,MBGT,GDT
Middle Caicos Airport,21.82602,-71.8025,9,NA,TC,TC-MC,Middle Caicos,no,MBMC,MDS
North Caicos Airport,21.916094,-71.942954,10,NA,TC,TC-NC,North Caicos,yes,MBNC,NCA
Pine Cay Airport,21.874661,-72.090573,3,NA,TC,TC-PN,Pine Cay,no,MBPI,PIC
Providenciales International Airport,21.773697,-72.268321,15,NA,TC,TC-PR,Providenciales,yes,MBPV,PLS
South Caicos Airport,21.515699,-71.528503,6,NA,TC,TC-SC,South Caicos,yes,MBSC,XSC
Salt Cay Airport,21.333000183099998,-71.19999695,3,NA,TC,TC-SL,Salt Cay,yes,MBSY,SLX
Maria Montez International Airport,18.25149917602539,-71.12039948,10,NA,DO,DO-04,Barahona,yes,MDBH,BRX
Cabo Rojo Airport,17.929000854492188,-71.64479828,262,NA,DO,DO-16,Cabo Rojo,no,MDCR,CBJ
Samaná El Catey International Airport,19.269259,-69.737405,30,NA,DO,DO-20,Samana,yes,MDCY,AZS
Constanza - Expedición 14 de Junio National Airport,18.907499,-70.721901,3952,NA,DO,DO-13,Costanza,no,MDCZ,COZ
La Isabela International Airport,18.572500228881836,-69.98560333,98,NA,DO,DO-01,La Isabela,yes,MDJB,JBQ
Casa De Campo International Airport,18.452222,-68.911111,213,NA,DO,DO-12,La Romana,yes,MDLR,LRM
Punta Cana International Airport,18.567093,-68.364558,47,NA,DO,DO-11,Punta Cana,yes,MDPC,PUJ
Gregorio Luperon International Airport,19.7579,-70.57,15,NA,DO,DO-18,Puerto Plata,yes,MDPP,POP
Las Américas International Airport,18.42970085,-69.66889954,59,NA,DO,DO-01,Santo Domingo,yes,MDSD,SDQ
Cibao International Airport,19.40406,-70.604431,565,NA,DO,DO-25,Santiago,yes,MDST,STI
Coban Airport,15.469,-90.4067,4339,NA,GT,GT-AV,Coban,no,MGCB,CBV
Carmelita Airport,17.461201,-90.053703,753,NA,GT,GT-PE,Carmelita,no,MGCR,CMM
Coatepeque Airport,14.6942,-91.8825,1486,NA,GT,GT-QZ,Coatepeque,no,MGCT,CTF
La Aurora International Airport,14.582896,-90.527515,4952,NA,GT,GT-GU,Guatemala City,yes,MGGT,GUA
Huehuetenango Airport,15.316667,-91.505556,6135,NA,GT,GT-HU,Huehuetenango,yes,MGHT,HUG
Puerto Barrios Airport,15.7309,-88.583801,33,NA,GT,GT-IZ,Puerto Barrios,yes,MGPB,PBR
Playa Grande Airport,15.9975,-90.741699,577,NA,GT,GT-QC,Playa Grande,no,MGPG,PKJ
Poptún Airport,16.32579994,-89.41609955,1801,NA,GT,GT-PE,Poptún,no,MGPP,PON
Quiché Airport,15.0122,-91.150597,6631,NA,GT,GT-QC,Santa Cruz del Quiché,no,MGQC,AQB
Quezaltenango Airport,14.8656,-91.501999,7779,NA,GT,GT-QZ,Quezaltenango,yes,MGQZ,AAZ
Rubelsanto Airport,15.992,-90.445297,426,NA,GT,GT-AV,Rubelsanto,no,MGRB,RUV
Las Vegas Airport,15.668363,-88.961763,28,NA,GT,GT-IZ,Rio Dulce,no,MGRD,LCF
Retalhuleu Airport,14.521431,-91.697001,656,NA,GT,GT-RE,Retalhuleu,yes,MGRT,RER
San José Airport,13.9362,-90.8358,29,NA,GT,GT-ES,Puerto San José,no,MGSJ,GSJ
Ahuas Airport,15.4722,-84.352203,249,NA,HN,HN-GD,Ahuas,no,MHAH,AHS
Coyoles Airport,15.445556,-86.675278,492,NA,HN,HN-YO,Coyoles,no,MHCS,CYL
El Arrayán Airport,15.505556,-86.574722,722,NA,HN,HN-YO,Olanchito,no,MHEA,OAN
El Aguacate Airport,14.875,-85.776108,1296,NA,HN,HN-OL,El Aguacate,no,MHGE,CAA
Iriona Airport,15.939167022700001,-85.13722229,8,NA,HN,HN-CL,Iriona,no,MHIR,IRN
Jutigalpa airport,14.652600288391113,-86.22029877,1314,NA,HN,HN-OL,Jutigalpa,no,MHJU,JUT
Golosón International Airport,15.7425,-86.852997,39,NA,HN,HN-AT,La Ceiba,yes,MHLC,LCE
La Esperanza Airport,14.291111,-88.175003,5475,NA,HN,HN-IN,La Esperanza,no,MHLE,LEZ
Ramón Villeda Morales International Airport,15.4526,-87.923599,91,NA,HN,HN-CR,San Pedro Sula,yes,MHLM,SAP
La Laguna Airport,16.4454,-85.906601,49,NA,HN,HN-IB,Guanaja,yes,MHNJ,GJA
Palacios Airport,15.955,-84.941391,18,NA,HN,HN-GD,Palacios,no,MHPC,PCH
Puerto Lempira Airport,15.2622,-83.781197,33,NA,HN,HN-GD,Puerto Lempira,yes,MHPL,PEU
Juan Manuel Gálvez International Airport,16.316799,-86.523003,39,NA,HN,HN-IB,Coxen Hole,yes,MHRO,RTB
Palmerola International Airport,14.3824,-87.621201,2061,NA,HN,HN-CM,Palmerola,yes,MHPR,XPL
Tela Airport,15.7759,-87.4758,7,NA,HN,HN-AT,Tela,no,MHTE,TEA
Toncontín Airport,14.0609,-87.217201,3294,NA,HN,HN-FM,Tegucigalpa,yes,MHTG,TGU
Trujillo Airport,15.926599,-85.938573,3,NA,HN,HN-CL,Trujillo,no,MHTJ,TJI
Sulaco Airport,14.90719985961914,-87.26339722,400,NA,HN,HN-YO,Sulaco,no,MHUL,SCD
Utila Airport,16.1131,-86.880302,29,NA,HN,HN-IB,Utila Island,yes,MHUT,UII
Yoro Airport,15.1275,-87.135,2215,NA,HN,HN-YO,Yoro,no,MHYR,ORO
Ian Fleming International Airport,18.404079,-76.969754,90,NA,JM,JM-05,Boscobel,yes,MKBS,OCJ
Norman Manley International Airport,17.935699462890625,-76.78749847,10,NA,JM,JM-01,Kingston,yes,MKJP,KIN
Sangster International Airport,18.50342,-77.91323,4,NA,JM,JM-08,Montego Bay,yes,MKJS,MBJ
Ken Jones Airport,18.19879913,-76.53450012,20,NA,JM,JM-04,Ken Jones,no,MKKJ,POT
Negril Airport,18.341712,-78.334164,9,NA,JM,JM-09,Negril,no,MKNG,NEG
Tinson Pen Airport,17.98859977722168,-76.82379913,16,NA,JM,JM-02,Tinson Pen,yes,MKTP,KTP
General Juan N. Álvarez International Airport,16.757126,-99.753113,16,NA,MX,MX-GRO,Acapulco,yes,MMAA,ACA
Del Norte International Airport,25.865601,-100.237,1476,NA,MX,MX-NLE,Monterrey,no,MMAN,NTR
Aguascalientes International Airport,21.699589,-102.318372,6112,NA,MX,MX-AGU,Aguascalientes,yes,MMAS,AGU
Bahías de Huatulco International Airport,15.775437,-96.260456,464,NA,MX,MX-OAX,Huatulco,yes,MMBT,HUX
Cananea National Airport,31.06615,-110.097878,4921,NA,MX,MX-SON,Cananea,no,MMCA,CNA
General Mariano Matamoros International Airport,18.833922,-99.261818,4277,NA,MX,MX-MOR,Temixco,no,MMCB,CVJ
Ciudad Acuña International Airport,29.333662,-101.100555,1410,NA,MX,MX-COA,Ciudad Acuña,no,MMCC,ACN
Ciudad del Carmen International Airport,18.651516,-91.799355,10,NA,MX,MX-CAM,Ciudad del Carmen,yes,MMCE,CME
Aeropuerto Municipal de Nuevo Casas Grandes,30.3974,-107.875,4850,NA,MX,MX-CHH,Nuevo Casas Grandes,no,MMCG,NCG
Bachigualato Federal International Airport,24.76504,-107.475228,108,NA,MX,MX-SIN,Culiacán,yes,MMCL,CUL
Chetumal International Airport,18.504985,-88.328018,39,NA,MX,MX-ROO,Chetumal,yes,MMCM,CTM
Ciudad Obregón International Airport,27.39259910583496,-109.8330002,243,NA,MX,MX-SON,Ciudad Obregón,yes,MMCN,CEN
San Antonio Copalar Airport,16.176701,-92.050598,5161,NA,MX,MX-CHP,Comitán,no,MMCO,CJT
Ingeniero Alberto Acuña Ongay International Airport,19.815969,-90.500125,34,NA,MX,MX-CAM,Campeche,yes,MMCP,CPE
Abraham González International Airport,31.636673,-106.428533,3904,NA,MX,MX-CHH,Ciudad Juárez,yes,MMCS,CJS
Chichén Itzá International Airport,20.6413,-88.446198,102,NA,MX,MX-YUC,Tinúm,no,MMCT,CZA
General Roberto Fierro Villalobos International Airport,28.702649,-105.963764,4462,NA,MX,MX-CHH,Chihuahua,yes,MMCU,CUU
General Pedro Jose Mendez International Airport,23.7033,-98.956497,761,NA,MX,MX-TAM,Ciudad Victoria,yes,MMCV,CVM
Captain Rogelio Castillo National Airport,20.545998,-100.886539,5709,NA,MX,MX-GUA,Celaya,no,MMCY,CYW
Cozumel International Airport,20.514922,-86.928538,15,NA,MX,MX-ROO,Cozumel,yes,MMCZ,CZM
Ciudad Mante Los Huastecas National Airport,22.738957,-99.018516,341,NA,MX,MX-TAM,Ciudad Mante,no,MMDM,MMC
General Guadalupe Victoria International Airport,24.125468,-104.527938,6104,NA,MX,MX-DUR,Durango,yes,MMDO,DGO
Amado Nervo National Airport,21.419833,-104.842472,3020,NA,MX,MX-NAY,Tepic,yes,MMEP,TPQ
Ensenada International Airport / El Ciprés Air Base,31.794516,-116.602384,66,NA,MX,MX-BCN,Ensenada,no,MMES,ESE
Guadalajara International Airport,20.523342,-103.310108,5016,NA,MX,MX-JAL,Guadalajara,yes,MMGL,GDL
General José María Yáñez International Airport,27.96899986,-110.9250031,59,NA,MX,MX-SON,Guaymas,yes,MMGM,GYM
Guerrero Negro Airport,28.0261,-114.024002,59,NA,MX,MX-BCN,San Quintín,yes,MMGR,GUB
Tehuacán National Airport,18.49722,-97.42011,5509,NA,MX,MX-PUE,Tehuacán,no,MMHC,TCN
General Ignacio L. Pesqueira International Airport,29.092811,-111.053015,627,NA,MX,MX-SON,Hermosillo,yes,MMHO,HMO
Licenciado Miguel de la Madrid International Airport,19.277,-103.577002,2467,NA,MX,MX-COL,Colima,yes,MMIA,CLQ
Isla Mujeres National Airport,21.245962,-86.740365,16,NA,MX,MX-ROO,Isla Mujeres,no,MMIM,ISJ
Plan de Guadalupe International Airport,25.53786,-100.928346,4778,NA,MX,MX-COA,Saltillo,yes,MMIO,SLW
General Antonio Cárdenas Rodríguez National Airport / Ixtepec Air Base,16.445961,-95.093708,164,NA,MX,MX-OAX,Ixtepec,yes,MMIT,IZT
El Lencero Airport,19.475107,-96.797008,3127,NA,MX,MX-VER,Emiliano Zapata,no,MMJA,JAL
Jorge Jiménez Cantú National Airport,19.574155,-99.291183,8120,NA,MX,MX-MEX,Atizapán de Zaragoza,no,MMJC,AZP
Lázaro Cárdenas Airport,18.001672,-102.220316,39,NA,MX,MX-MIC,Lázaro Cárdenas,no,MMLC,LZC
Valle del Fuerte International Airport,25.685503,-109.081159,16,NA,MX,MX-SIN,Los Mochis,yes,MMLM,LMM
Guanajuato International Airport,20.992695,-101.480284,5956,NA,MX,MX-GUA,Silao,yes,MMLO,BJX
Manuel Márquez de León International Airport,24.072331,-110.362662,69,NA,MX,MX-BCS,La Paz,yes,MMLP,LAP
Loreto International Airport,25.989549,-111.348408,34,NA,MX,MX-BCS,Loreto,yes,MMLT,LTO
General Servando Canales International Airport,25.76989937,-97.52529907,25,NA,MX,MX-TAM,Matamoros,yes,MMMA,MAM
Manuel Crescencio Rejón International Airport,20.930485,-89.645462,38,NA,MX,MX-YUC,Mérida,yes,MMMD,MID
Mulege Airport,26.905347,-111.970725,66,NA,MX,MX-BCS,Mulege,no,MMMG,MUG
General Rodolfo Sánchez Taboada International Airport,32.630629,-115.242805,74,NA,MX,MX-BCN,Mexicali,yes,MMML,MXL
General Francisco J. Mujica International Airport,19.849899,-101.025002,6033,NA,MX,MX-MIC,Morelia,yes,MMMM,MLM
Minatitlán/Coatzacoalcos International Airport,18.103399,-94.580704,36,NA,MX,MX-VER,Cosoleacaque,yes,MMMT,MTT
Monclova International Airport,26.9557,-101.470001,1864,NA,MX,MX-COA,Monclova,no,MMMV,LOV
Mexico City Benito Juárez International Airport,19.435822,-99.07033,7316,NA,MX,MX-DIF,Mexico City,yes,MMMX,MEX
Monterrey International Airport,25.778521,-100.106989,1278,NA,MX,MX-NLE,Monterrey,yes,MMMY,MTY
General Rafael Buelna International Airport,23.162823,-106.264517,38,NA,MX,MX-SIN,Mazatlàn,yes,MMMZ,MZT
Nogales International Airport,31.225756,-110.976934,3990,NA,MX,MX-SON,Nogales,no,MMNG,NOG
Quetzalcóatl International Airport,27.443899,-99.570503,484,NA,MX,MX-TAM,Nuevo Laredo,yes,MMNL,NLD
Xoxocotlán International Airport,16.998773,-96.726092,4989,NA,MX,MX-OAX,Oaxaca,yes,MMOX,OAX
El Tajín National Airport,20.60269928,-97.46080017,497,NA,MX,MX-VER,Poza Rica,yes,MMPA,PAZ
Hermanos Serdán International Airport,19.158465,-98.371582,7361,NA,MX,MX-PUE,Puebla,yes,MMPB,PBC
Mar de Cortés International Airport,31.351987,-113.305177,71,NA,MX,MX-SON,Puerto Peñasco,yes,MMPE,PPE
Piedras Negras International Airport,28.627873,-100.53524,901,NA,MX,MX-COA,Piedras Negras,yes,MMPG,PDS
Punta Colorada Airport,23.575011,-109.535826,55,NA,MX,MX-BCS,La Ribera,no,MMPL,PCO
Uruapan - Licenciado y General Ignacio Lopez Rayon International Airport,19.3967,-102.039001,5258,NA,MX,MX-MIC,Uruapan,yes,MMPN,UPN
Palenque International Airport,17.533153,-92.015484,200,NA,MX,MX-CHP,Palenque,no,MMPQ,PQM
Puerto Vallarta International Airport,20.679913,-105.254391,23,NA,MX,MX-JAL,Puerto Vallarta,yes,MMPR,PVR
Puerto Escondido International Airport,15.876808,-97.0891,294,NA,MX,MX-OAX,Puerto Escondido,yes,MMPS,PXM
Querétaro Intercontinental Airport,20.618779,-100.186449,6296,NA,MX,MX-QUE,Querétaro,yes,MMQT,QRO
General Lucio Blanco International Airport,26.0089,-98.2285,139,NA,MX,MX-TAM,Reynosa,yes,MMRX,REX
Los Cabos International Airport,23.151919,-109.720731,374,NA,MX,MX-BCS,San José del Cabo,yes,MMSD,SJD
San Felipe International Airport,30.93006,-114.808459,148,NA,MX,MX-BCN,Mexicali,no,MMSF,SFH
Cabo San Lucas International Airport,22.949072,-109.939479,459,NA,MX,MX-BCS,Cabo San Lucas,yes,MMSL,CSW
Felipe Ángeles International Airport,19.743824,-99.01507,7369,NA,MX,MX-MEX,Mexico City,yes,MMSM,NLU
Ponciano Arriaga International Airport,22.262026,-100.935692,6035,NA,MX,MX-SLP,San Luis Potosí,yes,MMSP,SLP
Estación Aeronaval de Salina Cruz,16.212601,-95.201599,75,NA,MX,MX-OAX,Salina Cruz,no,MMSZ,SCX
Francisco Sarabia Tinoco International Airport,25.562265,-103.404608,3688,NA,MX,MX-COA,Torreón,yes,MMTC,TRC
Angel Albino Corzo International Airport,16.561611,-93.025731,1499,NA,MX,MX-CHP,Tuxtla Gutiérrez,yes,MMTG,TGZ
General Abelardo L. Rodriguez International Airport,32.541043,-116.969976,489,NA,MX,MX-BCN,Tijuana,yes,MMTJ,TIJ
Felipe Carrillo Puerto International Airport Tulum,20.172098,-87.660272,66,NA,MX,MX-ROO,Tulum,yes,MMTL,TQO
General Francisco Javier Mina International Airport,22.292622,-97.867058,80,NA,MX,MX-TAM,Ciudad Madero,yes,MMTM,TAM
Tamuín National Airport,22.0383,-98.806502,164,NA,MX,MX-SLP,Tamuín,no,MMTN,TSL
Adolfo López Mateos International Airport,19.3369,-99.56583,8466,NA,MX,MX-MEX,Toluca,yes,MMTO,TLC
Tapachula International Airport,14.794549,-92.369871,97,NA,MX,MX-CHP,Tapachula,yes,MMTP,TAP
Base Aeronaval de Tulum,20.227301,-87.438203,7,NA,MX,MX-ROO,Tulum,no,MMTU,TUY
Cancún International Airport,21.040817,-86.87347,22,NA,MX,MX-ROO,Cancún,yes,MMUN,CUN
Carlos Rovirosa Pérez International Airport,17.994283,-92.818199,46,NA,MX,MX-TAB,Villahermosa,yes,MMVA,VSA
General Heriberto Jara International Airport,19.139589,-96.188602,90,NA,MX,MX-VER,Veracruz,yes,MMVR,VER
General Leobardo C. Ruiz International Airport,22.894942,-102.687154,7141,NA,MX,MX-ZAC,Zacatecas,yes,MMZC,ZCL
Ixtapa-Zihuatanejo International Airport,17.601771,-101.460629,26,NA,MX,MX-GRO,Ixtapa,yes,MMZH,ZIH
Zamora Airport,20.045,-102.276001,5141,NA,MX,MX-MIC,Zamora,no,MMZM,ZMM
Playa de Oro International Airport,19.1448,-104.558998,30,NA,MX,MX-COL,Manzanillo,yes,MMZO,ZLO
Bluefields Airport,11.991,-83.774101,20,NA,NI,NI-AS,Bluefields,yes,MNBL,BEF
San Pedro Airport,14.031524,-84.624311,600,NA,NI,NI-AN,Bonanza,no,MNBZ,BZA
Costa Esmeralda Airport,11.427542,-86.033361,84,NA,NI,NI-RI,Tola,no,MNCE,ECI
Corn Island Airport,12.174785,-83.059445,1,NA,NI,NI-AS,Corn Island,yes,MNCI,RNI
Augusto C. Sandino (Managua) International Airport,12.1415,-86.168198,194,NA,NI,NI-MN,Managua,yes,MNMG,MGA
Puerto Cabezas Airport,14.047200202941895,-83.38670349,52,NA,NI,NI-AN,Puerto Cabezas,yes,MNPC,PUZ
Rosita Airport,13.889699935913086,-84.4088974,193,NA,NI,NI-AN,La Rosita,no,MNRT,RFS
San Carlos Airport,11.13556,-84.768727,91,NA,NI,NI-SJ,San Carlos,no,MNSC,NCR
Siuna,13.727222,-84.777779,606,NA,NI,NI-AN,Siuna,no,MNSI,SIU
Waspam Airport,14.7392,-83.969398,98,NA,NI,NI-AN,Waspam,no,MNWP,WSP
Maleo Airport,-2.201143,121.662884,12,AS,ID,ID-ST,Morowali,yes,WAFO,MOH
"Bocas del Toro ""Isla Colón"" International Airport",9.34085,-82.250801,10,NA,PA,PA-1,Isla Colón,yes,MPBO,BOC
Alonso Valderrama Airport,7.98784,-80.409837,33,NA,PA,PA-6,Chitré,yes,MPCE,CTD
Changuinola Captain Manuel Niño International Airport,9.458962,-82.515062,19,NA,PA,PA-1,Changuinola,yes,MPCH,CHX
Enrique Malek International Airport,8.388983,-82.436425,89,NA,PA,PA-4,David,yes,MPDA,DAV
Enrique Adolfo Jimenez Airport,9.35664,-79.867401,25,NA,PA,PA-3,Colón,yes,MPEJ,ONX
Jaqué Airport,7.51778,-78.157204,29,NA,PA,PA-5,Jaqué,no,MPJE,JQE
Marcos A. Gelabert International Airport,8.97334,-79.555603,31,NA,PA,PA-8,Albrook,yes,MPMG,PAC
Puerto Obaldía Airport,8.668813,-77.417399,223,NA,PA,PA-GY,Puerto Obaldía,no,MPOA,PUE
Ruben Cantu Airport,8.085599899291992,-80.94529724,272,NA,PA,PA-9,Santiago,no,MPSA,SYP
Scarlett Martinez International Airport,8.375880241,-80.12789917,105,NA,PA,PA-2,Río Hato,yes,MPSM,RIH
Tocumen International Airport,9.07136,-79.383499,135,NA,PA,PA-8,Tocumen,yes,MPTO,PTY
Wannukandi Airport,9.273476,-78.139848,6,NA,PA,PA-GY,San Blas,no,MPWN,NBL
La Fortuna Arenal Airport,10.469311,-84.579073,342,NA,CR,CR-A,La Fortuna,yes,MRAN,FON
Buenos Aires Airport,9.163949,-83.330171,1214,NA,CR,CR-P,Punta Arenas,no,MRBA,BAI
